205063,34.158935547,-98.244155884,34.188026428,-98.244140625, M, S1200, 2660 Co,OK,Y,985.90
205064,34.362110138,-98.261245728,34.362331390,-98.139190674, M, S1200, Hwy 53,OK,Y,3415.01
205065,34.328296661,-98.413749695,34.332572937,-98.412437439, I, S1100, I- 44,OK,Y,149.52
205066,34.376159668,-98.409614563,34.448852539,-98.409622192, C, S1100, Co Rd E1765,OK,Y,2463.85
205067,34.332572937,-98.412437439,34.376159668,-98.409416199, M, S1100, Bailey Tpke,OK,Y,1489.57
205068,34.340381622,-98.226455688,34.343830109,-98.226455688, M, S1200, Hwy65,OK,Y,116.89
205072,35.840686798,-96.390853882,35.987136841,-96.583930969, S, S1200, State Hwy 16,OK,Y,9362.83
205073,35.773536682,-96.612648010,36.072933197,-96.057800293, M, S1100, Turner Tpke,OK,Y,18916.47
205074,35.839710236,-96.391036987,35.840686798,-96.390853882, S, S1200, State Hwy 16,OK,Y,33.54
205075,35.773334503,-96.266082764,35.788951874,-96.263999939, M, S1200, Columbia Ave,OK,Y,539.02
205076,35.770568848,-96.619651794,35.773536682,-96.612648010, I, S1100, I- 44,OK,Y,217.67
205077,35.638870239,-99.376907349,35.812461853,-98.654029846, S, S1200, State Hwy 33,OK,Y,23216.02
205078,35.503437042,-98.964775085,35.812324524,-98.969108582, U, S1200, US Hwy 183,OK,Y,10610.26
205079,35.526981354,-98.967178345,35.530216217,-98.967178345, M, S1200, Hwy 183,OK,Y,109.61
205080,35.499469757,-98.964729309,35.503437042,-98.964775085, U, S1200, US Hwy 183,OK,Y,135.54
205090,35.812171936,-99.356994629,36.164169312,-99.301338196, S, S1200, State Hwy 34,OK,Y,13000.88
205091,36.072196960,-99.269073486,36.149475098,-99.304138184, M, S1200, Broadway St,OK,Y,3279.10
205092,36.315429688,-99.754173279,36.315414429,-99.757766724, S, S1200, State Hwy 46,OK,Y,98.01
205093,36.268150330,-99.881484985,36.268207550,-99.881484985, M, S1200, Main St,OK,Y,1.93
205094,36.136177063,-99.757057190,36.137447357,-99.881401062, U, S1200, US Hwy 283,OK,Y,3421.27
205095,36.390769958,-98.033096313,36.390804291,-98.015144348, S, S1200, State Hwy 132,OK,Y,489.79
205096,36.164989471,-98.032966614,36.390769958,-98.033096313, S, S1200, State Hwy 132,OK,Y,7652.86
205098,36.390850067,-97.997222900,36.390758514,-97.917984009, M, S1200, E0430 Rd,OK,Y,2162.89
205099,36.390888214,-97.890136719,36.385807037,-97.890113831, U, S1200, US Hwy 81,OK,Y,172.31
205100,36.390865326,-97.878295898,36.390888214,-97.890136719, U, S1200, US Hwy 412,OK,Y,323.02
205101,36.390769958,-98.033096313,36.391071320,-98.033088684, S, S1200, State Hwy 132,OK,Y,10.20
205102,36.392543793,-97.836723328,36.392208099,-97.836730957, U, S1200, US Hwy 64,OK,Y,11.32
205103,36.475742340,-98.021080017,36.475738525,-98.022491455, M, S1200, Main St,OK,Y,38.54
205104,36.274898529,-97.889984131,36.289390564,-97.889892578, M, S1200, N2870 Rd,OK,Y,491.29
205105,36.289390564,-97.889892578,36.303913116,-97.889884949, M, S1200, N2870 Rd,OK,Y,492.19
205106,34.506988525,-97.509346008,34.623260498,-97.510284424, S, S1200, State Hwy 76,OK,Y,3941.59
205107,34.615760803,-97.405288696,34.615753174,-97.400184631, M, S1200, E1655 Rd,OK,Y,142.34
205108,34.622573853,-97.162300110,34.855163574,-97.286407471, U, S1200, US Hwy 77,OK,Y,9847.38
205109,34.506656647,-97.174133301,34.855182648,-97.324996948, I, S1100, I- 35,OK,Y,12710.76
205110,34.825862885,-97.259353638,34.826320648,-97.335891724, S, S1200, State Hwy 145,OK,Y,2130.65
205111,34.739707947,-97.274414062,34.756252289,-97.292724609, M, S1200, Grant Ave,OK,Y,766.98
205112,34.622642517,-97.164749146,34.622760773,-97.200073242, S, S1200, State Hwy 17A,OK,Y,985.34
205113,34.802768707,-96.967628479,34.811122894,-96.967620850, M, S1200, Forrest Ave,OK,Y,283.05
205114,35.044052124,-97.878723145,35.051357269,-97.907653809, U, S1200, US Hwy 62,OK,Y,867.40
205115,35.044052124,-97.878723145,35.051357269,-97.907653809, U, S1200, US Hwy 277,OK,Y,867.40
205116,35.044052124,-97.878723145,35.126937866,-97.670516968, U, S1200, US Hwy 277,OK,Y,7072.99
205117,34.909938812,-97.779670715,34.920429230,-97.778617859, S, S1200, State Hwy 19C,OK,Y,362.64
205118,34.877960205,-97.708366394,34.884162903,-97.708381653, M, S1200, Main St,OK,Y,210.24
205119,35.189292908,-97.952453613,35.200080872,-97.953353882, M, S1200, Main St,OK,Y,367.83
205120,35.062511444,-97.968955994,35.052421570,-97.947898865, U, S1200, US Hwy 62,OK,Y,680.88
205121,35.060192108,-97.964759827,35.052421570,-97.947898865, U, S1200, US Hwy 81,OK,Y,540.15
205122,35.051357269,-97.907653809,35.052421570,-97.947898865, S, S1200, State Hwy 9,OK,Y,1119.63
205123,35.029537201,-97.934928894,34.956741333,-97.952499390, U, S1200, US Hwy 277,OK,Y,2693.45
205124,35.311950684,-97.938430786,35.312816620,-97.944389343, M, S1200, Main St,OK,Y,167.41
205125,35.334217072,-98.095634460,35.333259583,-97.941062927, S, S1200, State Hwy 152,OK,Y,4280.73
205127,34.900505066,-99.731040955,34.972869873,-99.334442139, S, S1200, State Hwy 9,OK,Y,13117.71
205128,34.812877655,-99.335144043,35.116989136,-99.557212830, U, S1200, US Hwy 283,OK,Y,15631.71
205129,34.856418610,-99.378700256,34.898708344,-99.378318787, S, S1200, State Hwy 6,OK,Y,1433.92
205130,34.958324432,-99.500373840,34.958377838,-99.502151489, M, S1200, E1420 Rd,OK,Y,49.41
205131,34.507167816,-99.769538879,34.670772552,-99.771263123, S, S1200, State Hwy 5,OK,Y,5569.93
205137,35.253410339,-94.925590515,35.260150909,-94.914672852, M, S1200, Main St,OK,Y,382.16
205138,35.083427429,-95.116096497,35.086078644,-95.118049622, M, S1200, D1343 Rd,OK,Y,104.90
205139,35.104831696,-95.103691101,35.115749359,-95.103744507, M, S1200, Hwy 82,OK,Y,370.10
205140,35.115951538,-95.235107422,35.119644165,-95.247612000, M, S1200, Broadway,OK,Y,372.60
205141,35.088157654,-96.406356812,35.097156525,-96.406013489, M, S1200, Broadway of America,OK,Y,305.39
205142,35.097148895,-96.415527344,35.097194672,-96.419593811, M, S1200, Hwy 270,OK,Y,112.65
205143,35.086803436,-96.371650696,35.086727142,-96.388610840, M, S1200, East Hwy,OK,Y,470.67
205144,34.911624908,-96.089027405,34.965892792,-96.240692139, U, S1200, US Hwy 270,OK,Y,5151.95
205145,34.854736328,-96.089004517,34.898330688,-96.089103699, S, S1200, State Hwy 31,OK,Y,1477.66
205146,35.237323761,-96.241653442,35.237842560,-96.245475769, S, S1200, State Hwy 27,OK,Y,123.24
205147,34.431266785,-99.341766357,34.786594391,-99.335350037, U, S1200, US Hwy 283,OK,Y,12111.26
205148,34.638141632,-99.103164673,34.637771606,-99.280807495, C, S1200, Co Rd E 164,OK,Y,4953.79
205149,34.812889099,-99.334403992,34.786594391,-99.335350037, S, S1200, State Hwy 6,OK,Y,929.60
205150,34.637767792,-99.368988037,34.637645721,-99.421493530, S, S1200, State Hwy 5,OK,Y,1472.71
205151,34.460315704,-99.333389282,34.464466095,-99.333389282, C, S1200, Co Rd S 204,OK,Y,140.79
205152,34.661453247,-99.565223694,34.661453247,-99.561546326, M, S1200, Main St,OK,Y,102.45
205153,33.940822601,-97.560821533,34.020561218,-97.957298279, S, S1200, State Hwy 32,OK,Y,13001.36
205154,34.172920227,-97.562614441,34.158351898,-97.977607727, U, S1200, US Hwy 70,OK,Y,11776.02
205155,34.042060852,-97.578506470,34.055786133,-97.578453064, M, S1200, Joporter Blvd,OK,Y,465.19
205156,34.158435822,-97.981925964,34.151969910,-97.982292175, M, S1200, Lemon Dr,OK,Y,219.64
205157,34.151969910,-97.982292175,34.168537140,-97.982223511, U, S1200, US Hwy 81,OK,Y,561.54
205158,34.158348083,-97.985450745,34.160491943,-98.139198303, U, S1200, US Hwy 70,OK,Y,4353.67
205159,34.418430328,-96.496971130,34.418415070,-96.492134094, M, S1200, Broadway Ave,OK,Y,135.29
205160,34.408473969,-96.496582031,34.418430328,-96.496971130, M, S1200, Byrd St,OK,Y,337.99
205161,34.237716675,-96.565101624,34.144706726,-96.504272461, S, S1200, State Hwy 78,OK,Y,4296.52
205162,34.240444183,-96.548652649,34.245044708,-96.548736572, M, S1200, 5th St,OK,Y,155.92
205163,34.143272400,-96.503059387,34.144706726,-96.504272461, S, S1200, State Hwy 78,OK,Y,61.59
205164,34.237743378,-96.592300415,34.237716675,-96.565101624, S, S1200, State Hwy 78,OK,Y,762.24
205165,34.346748352,-96.636543274,34.363689423,-96.635925293, S, S1200, State Hwy 99,OK,Y,576.77
205166,34.237152100,-96.700202942,34.237136841,-96.699851990, M, S1200, Wrecker Rd,OK,Y,9.85
205167,34.358802795,-96.635925293,34.361209869,-96.632797241, S, S1200, State Hwy 7,OK,Y,124.95
205168,34.172473907,-96.837532043,34.187263489,-96.933631897, S, S1200, State Hwy 199,OK,Y,2841.01
205173,36.122417450,-97.895401001,36.164691925,-97.889968872, U, S1200, US Hwy 81,OK,Y,1481.78
205174,36.117034912,-98.032897949,36.138153076,-98.032897949, M, S1200, Hwy 132,OK,Y,715.75
205175,35.840801239,-97.932624817,35.729579926,-97.976684570, U, S1200, US Hwy 81,OK,Y,3998.92
205176,35.863044739,-97.932723999,35.864082336,-97.932708740, M, S1200, Main St,OK,Y,35.15
205177,35.073261261,-99.368774414,35.116737366,-99.360229492, S, S1200, State Hwy 6,OK,Y,1650.51
205178,34.783100128,-99.164840698,34.913276672,-98.619949341, S, S1200, State Hwy 19,OK,Y,19490.21
205179,35.102809906,-98.746452332,35.104320526,-98.746459961, M, S1200, 3rd St,OK,Y,51.25
205180,35.097587585,-98.743919373,35.097595215,-98.745216370, M, S1200, Main St,OK,Y,35.89
205181,34.950294495,-95.064613342,34.976341248,-95.054054260, S, S1200, State Hwy 82,OK,Y,941.21
205182,34.829273224,-95.061866760,34.832469940,-95.061882019, S, S1200, State Hwy 82,OK,Y,108.42
205183,34.827697754,-95.061843872,34.832946777,-95.061889648, S, S1200, State Hwy 82/ SE Hwy 82,OK,Y,177.92
205184,34.821468353,-95.060279846,34.821540833,-95.060379028, S, S1200, State Hwy 82,OK,Y,3.74
205185,34.820999146,-95.059608459,34.821468353,-95.060279846, S, S1200, State Hwy 82,OK,Y,24.48
205204,35.594097137,-96.883880615,35.607028961,-96.822166443, S, S1200, State Hwy 18B,OK,Y,2135.33
205205,35.695373535,-96.880752563,35.709915161,-96.881431580, M, S1200, Manvel Ave,OK,Y,499.95
205206,35.491653442,-96.623992920,35.492546082,-97.141342163, U, S1200, US Hwy 62,OK,Y,14731.74
205207,35.503196716,-96.897369385,35.503204346,-96.900154114, M, S1200, Carl Hubbel Blvd,OK,Y,76.72
205208,35.503208160,-96.901435852,35.503261566,-96.907745361, M, S1200, Carl Hubbel Blvd,OK,Y,174.16
205209,35.749572754,-96.699546814,35.753108978,-96.680671692, I, S1100, I- 44,OK,Y,534.47
205210,35.749156952,-96.664039612,35.750732422,-96.680664062, M, S1200, Main St,OK,Y,466.78
205211,35.974758148,-97.586555481,35.985630035,-97.586479187, M, S1200, John Deere Rd,OK,Y,368.53
205212,36.058120728,-97.633071899,36.058143616,-97.639739990, M, S1200, North Ave,OK,Y,182.68
205213,36.056083679,-97.586189270,36.058143616,-97.639739990, S, S1200, State Hwy 74D,OK,Y,1501.88
205214,35.831321716,-97.425415039,36.164283752,-97.371719360, U, S1200, US Hwy 77,OK,Y,12199.38
205215,35.798431396,-97.674140930,35.842235565,-97.674346924, S, S1200, State Hwy 74F,OK,Y,1484.75
205216,35.798431396,-97.674140930,35.805732727,-97.674148560, M, S1200, Euclid,OK,Y,247.45
205217,35.885326385,-97.424087524,35.895580292,-97.424171448, M, S1200, Wentz St,OK,Y,347.72
205218,35.798435211,-97.672805786,35.798442841,-97.671737671, M, S1200, 74F Blvd,OK,Y,29.34
205219,36.115669250,-97.353797913,36.116199493,-97.675537109, S, S1200, State Hwy 51,OK,Y,8913.17
205220,36.116039276,-97.621681213,36.151679993,-97.621734619, M, S1200, Macarthur Blvd,OK,Y,1207.89
205221,36.149353027,-97.378089905,36.151885986,-97.378074646, M, S1200, 5th St,OK,Y,86.07
205222,33.795196533,-97.143363953,33.795181274,-97.135017395, S, S1200, State Hwy 153,OK,Y,235.10
205223,33.795181274,-97.141151428,33.795196533,-97.143363953, M, S1200, A St,OK,Y,62.25
205224,33.726982117,-97.159622192,33.738117218,-97.145515442, U, S1100, US Hwy 77,OK,Y,551.34
205225,35.303352356,-97.599090576,35.302959442,-97.599143982, S, S1100, State Hwy 37,OK,Y,13.34
205226,35.247394562,-97.653198242,35.247432709,-97.600128174, S, S1200, State Hwy 130,OK,Y,1469.02
205227,35.126937866,-97.670516968,35.138057709,-97.654586792, U, S1200, US Hwy 277,OK,Y,655.12
205228,35.137928009,-97.655822754,35.137931824,-97.657020569, M, S1200, 2nd St,OK,Y,33.26
205229,35.138172150,-97.654205322,35.138359070,-97.653739929, M, S1200, Veterans Memorial Hwy,OK,Y,14.45
205230,34.998397827,-97.367172241,35.013828278,-97.366043091, S, S1200, State Hwy 74,OK,Y,523.94
205231,34.855289459,-97.405502319,34.998397827,-97.367172241, S, S1200, State Hwy 74,OK,Y,5165.96
205237,33.954021454,-94.936195374,34.002170563,-95.093917847, U, S1200, US Hwy 70,OK,Y,4805.20
205238,34.002452850,-95.095207214,34.014503479,-95.156517029, U, S1200, US Hwy 70,OK,Y,1775.35
205239,35.551868439,-95.498680115,35.228534698,-95.599960327, U, S1200, US Hwy 69,OK,Y,11606.89
205240,35.362266541,-95.574249268,35.455242157,-95.645851135, S, S1200, State Hwy 150,OK,Y,4330.48
205241,35.303401947,-95.344772339,35.306632996,-95.358299255, S, S1200, State Hwy 71,OK,Y,442.32
205242,36.390792847,-98.173156738,36.390800476,-98.182350159, U, S1200, US Hwy 412,OK,Y,250.86
205243,36.390792847,-98.173156738,36.390735626,-98.104530334, S, S1200, State Hwy 15,OK,Y,1872.60
205244,36.391052246,-98.251708984,36.390800476,-98.182350159, U, S1200, US Hwy 60,OK,Y,1893.06
205245,36.362129211,-98.623100281,36.362041473,-98.613128662, S, S1200, State Hwy 15,OK,Y,272.22
205246,34.090904236,-96.770141602,34.172554016,-96.713241577, U, S1200, US Hwy 377,OK,Y,3573.97
205247,33.873523712,-96.833786011,34.076797485,-96.784690857, U, S1200, US Hwy 377,OK,Y,7334.35
205248,34.118240356,-96.777984619,34.167968750,-96.832054138, U, S1200, US Hwy 177,OK,Y,2267.59
205249,34.171421051,-96.835823059,34.172473907,-96.837532043, S, S1200, State Hwy 199,OK,Y,59.89
205250,33.983974457,-96.934814453,33.999248505,-96.723426819, S, S1200, State Hwy 32,OK,Y,6313.17
205251,34.084186554,-96.768920898,34.090187073,-96.771751404, U, S1200, US Hwy 377,OK,Y,219.12
205252,34.084186554,-96.768920898,34.090187073,-96.771751404, U, S1200, US Hwy 70,OK,Y,219.12
205253,34.090904236,-96.770141602,34.090610504,-96.771041870, S, S1200, State Hwy 99,OK,Y,52.97
205254,36.317230225,-95.315246582,36.433860779,-95.272872925, S, S1200, State Hwy 2,OK,Y,4210.64
205255,36.301181793,-95.296066284,36.298458099,-95.184516907, S, S1200, State Hwy 20,OK,Y,3057.39
205258,36.433860779,-95.272872925,36.440650940,-95.270278931, U, S1200, US Hwy 69,OK,Y,240.74
205260,36.212959290,-95.011306763,36.169898987,-95.439971924, U, S1200, US Hwy 412,OK,Y,12395.90
205261,36.201942444,-95.287940979,36.211978912,-95.287963867, M, S1200, N4335 Rd,OK,Y,340.36
205262,34.506351471,-97.012161255,34.593280792,-96.895713806, M, S1200, Chickasaw Turn Pike,OK,Y,4697.09
205263,34.506401062,-96.982009888,34.506423950,-96.983596802, M, S1200, Davis Ave,OK,Y,44.33
205264,35.739528656,-95.642150879,35.740230560,-95.638153076, U, S1200, US Hwy 62,OK,Y,174.08
205265,35.754402161,-95.454536438,35.740230560,-95.638153076, S, S1200, State Hwy 16,OK,Y,5203.42
205266,35.739528656,-95.642150879,35.740230560,-95.638153076, U, S1200, US Hwy 62,OK,Y,113.85
205267,35.790485382,-95.312911987,35.711437225,-95.402626038, S, S1200, State Hwy 165,OK,Y,4872.55
205268,35.800762177,-95.254318237,35.802444458,-95.256629944, M, S1200, Lee St,OK,Y,85.40
205269,35.711380005,-95.352127075,35.711441040,-95.402893066, M, S1200, Sally Brown Rd,OK,Y,1397.49
205270,35.797149658,-95.216156006,35.798213959,-95.216567993, M, S1200, N4380,OK,Y,39.21
205271,35.766010284,-95.402519226,35.769512177,-95.402404785, S, S1200, State Hwy 16,OK,Y,122.85
205272,35.754974365,-95.402603149,35.766010284,-95.402519226, S, S1200, State Hwy 16,OK,Y,378.40
205273,35.754402161,-95.454536438,35.754932404,-95.448730469, S, S1200, State Hwy 16,OK,Y,161.17
205274,35.754402161,-95.454536438,35.754932404,-95.448730469, U, S1200, US Hwy 62,OK,Y,161.17
205275,35.356395721,-95.265182495,35.357803345,-95.265205383, M, S1200, 2nd St,OK,Y,47.69
205276,35.467918396,-95.344833374,35.484558105,-95.103286743, I, S1100, I- 40,OK,Y,6795.15
205277,36.400012970,-97.326965332,36.358566284,-97.032287598, M, S1200, Cimarron Tpke,OK,Y,8590.70
205278,36.292068481,-97.019607544,36.294303894,-97.012756348, M, S1200, Crosstown Ave,OK,Y,201.94
205279,36.246433258,-96.960853577,36.333381653,-97.015022278, M, S1200, Cimarron Tpke,OK,Y,3375.34
205280,36.298442841,-96.982116699,36.297138214,-96.991340637, U, S1200, US Hwy 64,OK,Y,255.83
205281,36.290103912,-97.101211548,36.289928436,-97.049880981, M, S1200, John Wayne,OK,Y,1402.41
205282,36.349838257,-97.282615662,36.362182617,-97.282707214, C, S1200, Co Rd 110,OK,Y,418.41
205283,36.289688110,-97.326690674,36.289691925,-97.327629089, M, S1200, Fir St,OK,Y,25.60
205288,35.422176361,-96.299667358,35.491653442,-96.623992920, U, S1200, US Hwy 62,OK,Y,10293.34
205289,35.410701752,-96.441215515,35.431545258,-96.299682617, S, S1200, State Hwy 56,OK,Y,4175.55
205290,35.336418152,-96.130424500,35.289794922,-96.034507751, S, S1200, State Hwy 84,OK,Y,4165.12
205291,35.596839905,-97.431327820,35.600166321,-97.429214478, I, S1100, I- 44,OK,Y,127.06
205292,35.652839661,-97.478080750,35.652713776,-97.428596497, M, S1200, Edmond Rd,OK,Y,1362.91
205293,35.620033264,-97.585090637,35.725791931,-97.584663391, S, S1200, State Hwy 74,OK,Y,3585.39
205294,35.652713776,-97.428596497,35.652050018,-97.424179077, U, S1200, US Hwy 77,OK,Y,124.42
205295,35.465572357,-97.467971802,35.384098053,-97.142074585, U, S1100, US Hwy 270,OK,Y,9729.03
205296,35.391059875,-97.423553467,35.377315521,-97.423568726, S, S1200, State Hwy 77H,OK,Y,466.98
205297,35.490131378,-97.164436340,35.434906006,-97.141670227, S, S1200, State Hwy 270,OK,Y,2402.79
205298,35.463550568,-97.472000122,35.465572357,-97.467971802, I, S1100, I- 35,OK,Y,131.74
205299,35.463550568,-97.472000122,35.465572357,-97.467971802, U, S1100, US Hwy 62,OK,Y,131.74
205300,35.396083832,-97.574317932,35.391723633,-97.495178223, U, S1100, US Hwy 62,OK,Y,2210.89
205301,35.397079468,-97.575798035,35.391693115,-97.494949341, S, S1100, State Hwy 74,OK,Y,2270.42
205302,35.458957672,-97.574775696,35.508960724,-97.575645447, S, S1100, State Hwy 74,OK,Y,1735.82
205303,35.542022705,-97.458709717,35.377124786,-97.574836731, I, S1100, I- 44,OK,Y,8361.34
205304,35.507850647,-97.514656067,35.493286133,-97.512580872, M, S1100, Centennial Expy,OK,Y,500.65
205305,35.529483795,-97.514083862,35.453796387,-97.489524841, I, S1100, I- 235,OK,Y,2797.38
205306,35.576332092,-97.444793701,35.542350769,-97.459228516, I, S1100, I- 35,OK,Y,1227.22
205307,35.523178101,-97.547607422,35.573478699,-97.674041748, M, S1200, Northwest Expy,OK,Y,3900.35
205308,35.466842651,-97.468864441,35.493137360,-97.465255737, U, S1100, US Hwy 62,OK,Y,906.10
205309,35.419784546,-97.584846497,35.420681000,-97.627258301, M, S1200, Airport Rd,OK,Y,1230.54
205310,35.453796387,-97.489524841,35.403133392,-97.494987488, I, S1100, I- 35,OK,Y,1769.45
205311,35.517440796,-97.517257690,35.507850647,-97.514656067, M, S1100, Centennal Expy,OK,Y,333.58
205312,35.396312714,-97.574676514,35.396083832,-97.574317932, U, S1100, US Hwy 62,OK,Y,12.47
205317,36.467700958,-96.389709473,36.477565765,-96.389686584, M, S1200, N3710 Rd,OK,Y,334.32
205321,36.161872864,-96.250022888,36.172080994,-96.258323669, M, S1200, Keystone Expy,OK,Y,414.93
205322,36.161102295,-96.105735779,36.265209198,-96.121330261, S, S1200, State Hwy 97,OK,Y,4004.94
205323,36.179325104,-96.264442444,36.172080994,-96.258323669, M, S1200, Keystone Expy,OK,Y,297.28
205329,36.217018127,-96.386299133,36.179443359,-96.264526367, U, S1200, US Hwy 64,OK,Y,3945.94
205330,36.305644989,-96.472747803,36.305633545,-96.473953247, M, S1200, Hwy 69,OK,Y,33.11
205331,36.183517456,-96.267982483,36.179443359,-96.264526367, M, S1200, E0558 Rd,OK,Y,167.33
205332,36.183517456,-96.267982483,36.179443359,-96.264526367, M, S1200, E0575 Rd,OK,Y,167.33
205333,36.159259796,-96.784263611,36.505210876,-96.724586487, S, S1200, State Hwy 18,OK,Y,14158.02
205334,36.404891968,-97.032112122,36.405757904,-96.799987793, S, S1200, State Hwy 15,OK,Y,6332.95
205335,36.359146118,-97.032302856,36.333381653,-97.015022278, U, S1200, US Hwy 64,OK,Y,1013.39
205336,35.985061646,-96.767715454,35.985946655,-96.873756409, S, S1200, State Hwy 33,OK,Y,3090.37
205337,35.986316681,-96.624092102,35.985622406,-96.729255676, S, S1200, State Hwy 33,OK,Y,2889.97
205338,35.956462860,-96.660057068,35.974025726,-96.660438538, M, S1200, N3560 Rd,OK,Y,595.44
205339,35.941665649,-96.660118103,35.956462860,-96.660057068, M, S1200, N3560 Rd,OK,Y,501.50
205340,36.101501465,-97.051353455,36.126899719,-97.051437378, M, S1200, N3340 Rd,OK,Y,860.95
205341,36.239528656,-96.935676575,36.224819183,-96.818893433, M, S1200, Cimarron Tpke,OK,Y,3312.94
205342,36.224700928,-96.818893433,36.240165710,-96.944244385, M, S1200, Cimarron Tpke,OK,Y,3548.82
205343,36.202251434,-97.069923401,36.246509552,-97.068855286, U, S1200, US Hwy 177,OK,Y,1505.26
205344,35.985427856,-97.050819397,36.101501465,-97.051353455, M, S1200, N3340 Rd,OK,Y,3934.67
205345,36.239528656,-96.935676575,36.241863251,-96.951187134, M, S1200, Cimarron Tpke,OK,Y,433.18
205346,36.191333771,-97.069854736,36.202251434,-97.069923401, U, S1200, US Hwy 177,OK,Y,370.35
205347,36.175994873,-97.069755554,36.191333771,-97.069854736, M, S1200, N3330 Rd,OK,Y,519.98
205348,36.116912842,-96.622467041,36.108833313,-96.763282776, S, S1200, State Hwy 51,OK,Y,3896.21
205349,35.146549225,-95.900657654,34.593849182,-95.752891541, M, S1200, Indian Nation Tpke,OK,Y,20038.23
205350,34.715122223,-95.901931763,34.680618286,-95.929527283, U, S1200, US Hwy 69,OK,Y,1460.79
205351,34.720741272,-95.899482727,34.727447510,-95.898330688, M, S1200, Garfield Ave,OK,Y,231.48
205352,34.917419434,-95.850807190,35.126052856,-95.349266052, S, S1200, State Hwy 31,OK,Y,17573.78
205353,34.905883789,-95.774108887,34.907546997,-95.773826599, M, S1200, Ms40121 178000029,OK,Y,56.99
205354,34.949073792,-95.847221375,34.936492920,-95.781951904, S, S1200, State Hwy 1,OK,Y,1899.52
205355,34.883987427,-95.949851990,34.884006500,-95.948158264, M, S1200, Pine St,OK,Y,46.96
205356,34.920528412,-95.771797180,34.923759460,-95.771293640, M, S1200, Ms40121 178000029,OK,Y,110.30
205357,34.949073792,-95.847221375,34.911624908,-96.089027405, S, S1200, State Hwy 1,OK,Y,7166.07
205358,34.811229706,-96.091896057,34.840129852,-96.091934204, S, S1200, State Hwy 31,OK,Y,980.17
205359,35.239204407,-95.507087708,35.246051788,-95.564872742, S, S1200, State Hwy 9,OK,Y,1681.74
205360,35.128124237,-95.374641418,35.128211975,-95.374168396, M, S1200, 6th St,OK,Y,13.27
205361,35.125556946,-95.371887207,35.128341675,-95.373359680, M, S1200, M St,OK,Y,109.56
205362,34.755073547,-96.658699036,34.780807495,-96.669914246, S, S1200, State Hwy 3,OK,Y,990.85
205363,34.747737885,-96.653671265,34.755073547,-96.658699036, S, S1200, State Hwy 3,OK,Y,288.76
205364,34.726356506,-96.634773254,34.755073547,-96.658699036, S, S1200, State Hwy 99,OK,Y,1188.38
205365,34.789752960,-96.670074463,34.789356232,-96.693031311, S, S1200, State Hwy 99,OK,Y,640.37
205366,34.789752960,-96.670074463,34.789360046,-96.693290710, S, S1200, State Hwy 3,OK,Y,647.63
205367,34.777942657,-96.706176758,34.776340485,-96.702110291, S, S1200, State Hwy 3w,OK,Y,125.55
205368,34.782028198,-96.669868469,34.789615631,-96.669914246, S, S1200, State Hwy 1,OK,Y,257.14
205369,34.789360046,-96.693290710,34.789287567,-96.693046570, S, S1200, State Hwy 99,OK,Y,9.60
205370,34.719272614,-96.627136230,34.747737885,-96.653671265, S, S1200, State Hwy 3,OK,Y,1221.71
205371,34.745738983,-96.705810547,34.717567444,-96.722106934, S, S1200, State Hwy 1,OK,Y,1127.45
205372,34.749862671,-96.656990051,34.747737885,-96.653671265, S, S1200, State Hwy 3,OK,Y,117.81
205373,34.781646729,-96.659889221,34.781681061,-96.668777466, S, S1200, State Hwy 1,OK,Y,247.43
205374,34.801460266,-96.695159912,34.789356232,-96.693031311, S, S1200, State Hwy 99,OK,Y,425.95
205375,34.790237427,-96.693145752,34.793880463,-96.694442749, S, S1200, State Hwy 99,OK,Y,130.42
205376,34.789356232,-96.693031311,34.789360046,-96.693290710, U, S1200, US Hwy 377,OK,Y,7.27
205377,34.785385132,-96.723693848,34.787940979,-96.727462769, S, S1200, State Hwy 3w,OK,Y,136.18
205378,34.884540558,-96.406181335,34.798213959,-96.547584534, S, S1200, State Hwy 1,OK,Y,5272.57
205379,34.780319214,-96.599166870,34.781539917,-96.603752136, S, S1200, State Hwy 1e,OK,Y,138.80
205380,34.884540558,-96.406181335,34.824829102,-96.489624023, S, S1200, State Hwy 1e,OK,Y,3351.03
205381,34.924209595,-96.683792114,34.933017731,-96.683349609, S, S1200, State Hwy 99N,OK,Y,299.28
205382,34.924209595,-96.683792114,34.926540375,-96.683883667, S, S1200, State Hwy 99,OK,Y,79.24
205383,34.965103149,-96.929893494,34.952579498,-96.930625916, U, S1200, US Hwy 177,OK,Y,424.97
205384,34.717521667,-96.722114563,34.663375854,-96.789878845, S, S1200, State Hwy 1,OK,Y,2715.09
205385,34.656890869,-96.795341492,34.651828766,-96.808395386, M, S1200, Chickasaw Tpke,OK,Y,413.37
205386,34.651828766,-96.808395386,34.651668549,-96.809989929, M, S1200, Chickasaw Tpke,OK,Y,44.84
205387,35.130336761,-96.775665283,35.130210876,-96.782882690, S, S1200, State Hwy 9a,OK,Y,200.54
205388,35.258068085,-96.922111511,35.258926392,-96.922119141, U, S1200, US Hwy 270,OK,Y,29.08
205389,35.255134583,-96.776840210,35.260673523,-96.910171509, U, S1200, US Hwy 270,OK,Y,3752.84
205390,35.259777069,-96.823112488,35.259971619,-96.819435120, M, S1200, Hwy 9,OK,Y,101.91
